IMAGE_URL,ΠΕΡΙΓΡΑΦΗ,ΤΥΠΟΣ_ΟΝΤΟΤΗΤΑΣ,ID_ΟΝΤΟΤΗΤΑΣ
https://www.hospital.gr/assets/images/doctors/doc10038736913.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 10038736913,Ιατρός,10038736913
https://www.hospital.gr/assets/images/doctors/doc07039120569.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 07039120569,Ιατρός,07039120569
https://www.hospital.gr/assets/images/doctors/doc23038301805.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 23038301805,Ιατρός,23038301805
https://www.hospital.gr/assets/images/doctors/doc02018629858.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 02018629858,Ιατρός,02018629858
https://www.hospital.gr/assets/images/doctors/doc21037222305.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 21037222305,Ιατρός,21037222305
https://www.hospital.gr/assets/images/doctors/doc21017629522.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 21017629522,Ιατρός,21017629522
https://www.hospital.gr/assets/images/doctors/doc25067343186.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 25067343186,Ιατρός,25067343186
https://www.hospital.gr/assets/images/doctors/doc13049573563.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 13049573563,Ιατρός,13049573563
https://www.hospital.gr/assets/images/doctors/doc19119585662.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19119585662,Ιατρός,19119585662
https://www.hospital.gr/assets/images/doctors/doc04077053309.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 04077053309,Ιατρός,04077053309
https://www.hospital.gr/assets/images/doctors/doc16038345197.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 16038345197,Ιατρός,16038345197
https://www.hospital.gr/assets/images/doctors/doc16108629101.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 16108629101,Ιατρός,16108629101
https://www.hospital.gr/assets/images/doctors/doc18027242588.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 18027242588,Ιατρός,18027242588
https://www.hospital.gr/assets/images/doctors/doc30087210990.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 30087210990,Ιατρός,30087210990
https://www.hospital.gr/assets/images/doctors/doc12087368022.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 12087368022,Ιατρός,12087368022
https://www.hospital.gr/assets/images/doctors/doc26086295833.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 26086295833,Ιατρός,26086295833
https://www.hospital.gr/assets/images/doctors/doc01099600492.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 01099600492,Ιατρός,01099600492
https://www.hospital.gr/assets/images/doctors/doc14026323754.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 14026323754,Ιατρός,14026323754
https://www.hospital.gr/assets/images/doctors/doc19028204618.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19028204618,Ιατρός,19028204618
https://www.hospital.gr/assets/images/doctors/doc24059714537.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 24059714537,Ιατρός,24059714537
https://www.hospital.gr/assets/images/doctors/doc29018720992.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 29018720992,Ιατρός,29018720992
https://www.hospital.gr/assets/images/doctors/doc01109198508.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 01109198508,Ιατρός,01109198508
https://www.hospital.gr/assets/images/doctors/doc06129006779.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 06129006779,Ιατρός,06129006779
https://www.hospital.gr/assets/images/doctors/doc16098922011.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 16098922011,Ιατρός,16098922011
https://www.hospital.gr/assets/images/doctors/doc07126830003.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 07126830003,Ιατρός,07126830003
https://www.hospital.gr/assets/images/doctors/doc18079137617.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 18079137617,Ιατρός,18079137617
https://www.hospital.gr/assets/images/doctors/doc25126627516.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 25126627516,Ιατρός,25126627516
https://www.hospital.gr/assets/images/doctors/doc05038245675.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 05038245675,Ιατρός,05038245675
https://www.hospital.gr/assets/images/doctors/doc10049377861.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 10049377861,Ιατρός,10049377861
https://www.hospital.gr/assets/images/doctors/doc07128933392.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 07128933392,Ιατρός,07128933392
https://www.hospital.gr/assets/images/doctors/doc03077355047.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 03077355047,Ιατρός,03077355047
https://www.hospital.gr/assets/images/doctors/doc09046647100.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 09046647100,Ιατρός,09046647100
https://www.hospital.gr/assets/images/doctors/doc19029442004.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19029442004,Ιατρός,19029442004
https://www.hospital.gr/assets/images/doctors/doc20066498687.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 20066498687,Ιατρός,20066498687
https://www.hospital.gr/assets/images/doctors/doc29038506566.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 29038506566,Ιατρός,29038506566
https://www.hospital.gr/assets/images/doctors/doc24119277882.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 24119277882,Ιατρός,24119277882
https://www.hospital.gr/assets/images/doctors/doc14048983004.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 14048983004,Ιατρός,14048983004
https://www.hospital.gr/assets/images/doctors/doc23017282546.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 23017282546,Ιατρός,23017282546
https://www.hospital.gr/assets/images/doctors/doc22056473676.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 22056473676,Ιατρός,22056473676
https://www.hospital.gr/assets/images/doctors/doc04056123282.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 04056123282,Ιατρός,04056123282
https://www.hospital.gr/assets/images/doctors/doc15097845869.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 15097845869,Ιατρός,15097845869
https://www.hospital.gr/assets/images/doctors/doc19026775246.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19026775246,Ιατρός,19026775246
https://www.hospital.gr/assets/images/doctors/doc15039665806.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 15039665806,Ιατρός,15039665806
https://www.hospital.gr/assets/images/doctors/doc28086691989.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 28086691989,Ιατρός,28086691989
https://www.hospital.gr/assets/images/doctors/doc28057037026.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 28057037026,Ιατρός,28057037026
https://www.hospital.gr/assets/images/doctors/doc24097463592.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 24097463592,Ιατρός,24097463592
https://www.hospital.gr/assets/images/doctors/doc18047974063.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 18047974063,Ιατρός,18047974063
https://www.hospital.gr/assets/images/doctors/doc03117001638.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 03117001638,Ιατρός,03117001638
https://www.hospital.gr/assets/images/doctors/doc11069420002.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 11069420002,Ιατρός,11069420002
https://www.hospital.gr/assets/images/doctors/doc08107948767.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 08107948767,Ιατρός,08107948767
https://www.hospital.gr/assets/images/doctors/doc01058889994.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 01058889994,Ιατρός,01058889994
https://www.hospital.gr/assets/images/doctors/doc22056024879.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 22056024879,Ιατρός,22056024879
https://www.hospital.gr/assets/images/doctors/doc04037503050.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 04037503050,Ιατρός,04037503050
https://www.hospital.gr/assets/images/doctors/doc24079369309.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 24079369309,Ιατρός,24079369309
https://www.hospital.gr/assets/images/doctors/doc19097671585.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19097671585,Ιατρός,19097671585
https://www.hospital.gr/assets/images/doctors/doc23077968309.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 23077968309,Ιατρός,23077968309
https://www.hospital.gr/assets/images/doctors/doc19027744421.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19027744421,Ιατρός,19027744421
https://www.hospital.gr/assets/images/doctors/doc24128760642.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 24128760642,Ιατρός,24128760642
https://www.hospital.gr/assets/images/doctors/doc11117481536.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 11117481536,Ιατρός,11117481536
https://www.hospital.gr/assets/images/doctors/doc20118029005.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 20118029005,Ιατρός,20118029005
https://www.hospital.gr/assets/images/doctors/doc14087685423.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 14087685423,Ιατρός,14087685423
https://www.hospital.gr/assets/images/doctors/doc02088557462.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 02088557462,Ιατρός,02088557462
https://www.hospital.gr/assets/images/doctors/doc27128879809.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 27128879809,Ιατρός,27128879809
https://www.hospital.gr/assets/images/doctors/doc17086545716.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 17086545716,Ιατρός,17086545716
https://www.hospital.gr/assets/images/doctors/doc15017994679.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 15017994679,Ιατρός,15017994679
https://www.hospital.gr/assets/images/doctors/doc16037267290.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 16037267290,Ιατρός,16037267290
https://www.hospital.gr/assets/images/doctors/doc07058449408.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 07058449408,Ιατρός,07058449408
https://www.hospital.gr/assets/images/doctors/doc21107446461.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 21107446461,Ιατρός,21107446461
https://www.hospital.gr/assets/images/doctors/doc30109708330.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 30109708330,Ιατρός,30109708330
https://www.hospital.gr/assets/images/doctors/doc27089112158.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 27089112158,Ιατρός,27089112158
https://www.hospital.gr/assets/images/doctors/doc27028634014.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 27028634014,Ιατρός,27028634014
https://www.hospital.gr/assets/images/doctors/doc22046863505.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 22046863505,Ιατρός,22046863505
https://www.hospital.gr/assets/images/doctors/doc13076963118.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 13076963118,Ιατρός,13076963118
https://www.hospital.gr/assets/images/doctors/doc03049115587.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 03049115587,Ιατρός,03049115587
https://www.hospital.gr/assets/images/doctors/doc15066445561.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 15066445561,Ιατρός,15066445561
https://www.hospital.gr/assets/images/doctors/doc04049765143.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 04049765143,Ιατρός,04049765143
https://www.hospital.gr/assets/images/doctors/doc02038186264.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 02038186264,Ιατρός,02038186264
https://www.hospital.gr/assets/images/doctors/doc02078022955.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 02078022955,Ιατρός,02078022955
https://www.hospital.gr/assets/images/doctors/doc19117034799.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19117034799,Ιατρός,19117034799
https://www.hospital.gr/assets/images/doctors/doc03126963930.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 03126963930,Ιατρός,03126963930
https://www.hospital.gr/assets/images/doctors/doc01129618953.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 01129618953,Ιατρός,01129618953
https://www.hospital.gr/assets/images/doctors/doc02049297106.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 02049297106,Ιατρός,02049297106
https://www.hospital.gr/assets/images/doctors/doc23059304171.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 23059304171,Ιατρός,23059304171
https://www.hospital.gr/assets/images/doctors/doc28058685920.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 28058685920,Ιατρός,28058685920
https://www.hospital.gr/assets/images/doctors/doc05017393553.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 05017393553,Ιατρός,05017393553
https://www.hospital.gr/assets/images/doctors/doc20078593378.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 20078593378,Ιατρός,20078593378
https://www.hospital.gr/assets/images/doctors/doc25059138149.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 25059138149,Ιατρός,25059138149
https://www.hospital.gr/assets/images/doctors/doc31128168449.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 31128168449,Ιατρός,31128168449
https://www.hospital.gr/assets/images/doctors/doc26119233090.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 26119233090,Ιατρός,26119233090
https://www.hospital.gr/assets/images/doctors/doc18046450046.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 18046450046,Ιατρός,18046450046
https://www.hospital.gr/assets/images/doctors/doc25108359031.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 25108359031,Ιατρός,25108359031
https://www.hospital.gr/assets/images/doctors/doc23018017465.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 23018017465,Ιατρός,23018017465
https://www.hospital.gr/assets/images/doctors/doc21036855841.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 21036855841,Ιατρός,21036855841
https://www.hospital.gr/assets/images/doctors/doc20018969312.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 20018969312,Ιατρός,20018969312
https://www.hospital.gr/assets/images/doctors/doc25108939007.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 25108939007,Ιατρός,25108939007
https://www.hospital.gr/assets/images/doctors/doc13106968050.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 13106968050,Ιατρός,13106968050
https://www.hospital.gr/assets/images/doctors/doc15068993499.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 15068993499,Ιατρός,15068993499
https://www.hospital.gr/assets/images/doctors/doc23099549068.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 23099549068,Ιατρός,23099549068
https://www.hospital.gr/assets/images/doctors/doc06056298788.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 06056298788,Ιατρός,06056298788
https://www.hospital.gr/assets/images/doctors/doc31077414694.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 31077414694,Ιατρός,31077414694
https://www.hospital.gr/assets/images/doctors/doc18067010293.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 18067010293,Ιατρός,18067010293
https://www.hospital.gr/assets/images/doctors/doc02077108433.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 02077108433,Ιατρός,02077108433
https://www.hospital.gr/assets/images/doctors/doc10097761798.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 10097761798,Ιατρός,10097761798
https://www.hospital.gr/assets/images/doctors/doc03067202384.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 03067202384,Ιατρός,03067202384
https://www.hospital.gr/assets/images/doctors/doc05118656775.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 05118656775,Ιατρός,05118656775
https://www.hospital.gr/assets/images/doctors/doc15087602276.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 15087602276,Ιατρός,15087602276
https://www.hospital.gr/assets/images/doctors/doc27057330784.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 27057330784,Ιατρός,27057330784
https://www.hospital.gr/assets/images/doctors/doc13087594481.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 13087594481,Ιατρός,13087594481
https://www.hospital.gr/assets/images/doctors/doc22066909048.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 22066909048,Ιατρός,22066909048
https://www.hospital.gr/assets/images/doctors/doc28088884090.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 28088884090,Ιατρός,28088884090
https://www.hospital.gr/assets/images/doctors/doc09058303960.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 09058303960,Ιατρός,09058303960
https://www.hospital.gr/assets/images/doctors/doc06028417733.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 06028417733,Ιατρός,06028417733
https://www.hospital.gr/assets/images/doctors/doc11019480682.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 11019480682,Ιατρός,11019480682
https://www.hospital.gr/assets/images/doctors/doc16129514595.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 16129514595,Ιατρός,16129514595
https://www.hospital.gr/assets/images/doctors/doc24116199023.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 24116199023,Ιατρός,24116199023
https://www.hospital.gr/assets/images/doctors/doc26076648963.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 26076648963,Ιατρός,26076648963
https://www.hospital.gr/assets/images/doctors/doc07077598311.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 07077598311,Ιατρός,07077598311
https://www.hospital.gr/assets/images/doctors/doc12057155300.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 12057155300,Ιατρός,12057155300
https://www.hospital.gr/assets/images/doctors/doc07127401967.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 07127401967,Ιατρός,07127401967
https://www.hospital.gr/assets/images/doctors/doc19109063851.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19109063851,Ιατρός,19109063851
https://www.hospital.gr/assets/images/doctors/doc17059777666.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 17059777666,Ιατρός,17059777666
https://www.hospital.gr/assets/images/doctors/doc25098689646.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 25098689646,Ιατρός,25098689646
https://www.hospital.gr/assets/images/doctors/doc04097289185.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 04097289185,Ιατρός,04097289185
https://www.hospital.gr/assets/images/doctors/doc28068899789.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 28068899789,Ιατρός,28068899789
https://www.hospital.gr/assets/images/doctors/doc19049805360.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 19049805360,Ιατρός,19049805360
https://www.hospital.gr/assets/images/doctors/doc31056169071.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 31056169071,Ιατρός,31056169071
https://www.hospital.gr/assets/images/doctors/doc01048115081.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 01048115081,Ιατρός,01048115081
https://www.hospital.gr/assets/images/doctors/doc31127128715.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 31127128715,Ιατρός,31127128715
https://www.hospital.gr/assets/images/doctors/doc25078560613.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 25078560613,Ιατρός,25078560613
https://www.hospital.gr/assets/images/doctors/doc30076480256.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 30076480256,Ιατρός,30076480256
https://www.hospital.gr/assets/images/doctors/doc14117875826.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 14117875826,Ιατρός,14117875826
https://www.hospital.gr/assets/images/doctors/doc31087386956.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 31087386956,Ιατρός,31087386956
https://www.hospital.gr/assets/images/doctors/doc18038419704.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 18038419704,Ιατρός,18038419704
https://www.hospital.gr/assets/images/doctors/doc06067270098.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 06067270098,Ιατρός,06067270098
https://www.hospital.gr/assets/images/doctors/doc17098211492.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 17098211492,Ιατρός,17098211492
https://www.hospital.gr/assets/images/doctors/doc15128940931.jpg,Επίσημη φωτογραφία προφίλ του ιατρού με ΑΜΚΑ 15128940931,Ιατρός,15128940931
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Καρδιολογία,Τμήμα,Καρδιολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Χειρουργική,Τμήμα,Χειρουργική
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: ΜΕΘ,Τμήμα,ΜΕΘ
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Επείγοντα,Τμήμα,Επείγοντα
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Ορθοπεδική,Τμήμα,Ορθοπεδική
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Παιδιατρική,Τμήμα,Παιδιατρική
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Γυναικολογία,Τμήμα,Γυναικολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Νευρολογία,Τμήμα,Νευρολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Ογκολογία,Τμήμα,Ογκολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Πνευμονολογία,Τμήμα,Πνευμονολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Ουρολογία,Τμήμα,Ουρολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Οφθαλμολογία,Τμήμα,Οφθαλμολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: ΩΡΛ,Τμήμα,ΩΡΛ
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Γαστρεντερολογία,Τμήμα,Γαστρεντερολογία
https://www.hospital.gr/assets/images/departments/%7Bsafe_name%7D.jpg,Άποψη των εγκαταστάσεων του τμήματος: Ενδοκρινολογία,Τμήμα,Ενδοκρινολογία
https://www.hospital.gr/assets/images/equipment/%7Beq_id%7D.jpg,Ιατρικός εξοπλισμός: Μαγνητικός Τομογράφος,Εξοπλισμός,MRI_01
https://www.hospital.gr/assets/images/equipment/%7Beq_id%7D.jpg,Ιατρικός εξοπλισμός: Αξονικός Τομογράφος,Εξοπλισμός,CT_02
https://www.hospital.gr/assets/images/equipment/%7Beq_id%7D.jpg,Ιατρικός εξοπλισμός: Μηχάνημα Υπερήχων,Εξοπλισμός,US_03
